latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
10.579965,122.61905,157.0,28800,Asia/Manila,GMT+8

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),wind_speed_10m (m/s),wind_direction_10m (°)
2024-11-05T10:00,28.8,80,0.00,2.62,42
2024-11-05T11:00,29.2,77,0.00,2.28,52
2024-11-05T12:00,29.6,74,0.00,2.27,57
2024-11-05T13:00,28.9,72,1.30,2.06,354
2024-11-05T14:00,28.5,74,0.60,2.02,247
2024-11-05T15:00,27.5,78,0.30,3.81,267
2024-11-05T16:00,26.7,85,0.70,3.30,273
2024-11-05T17:00,26.1,87,0.20,2.01,264
2024-11-05T18:00,25.1,94,0.00,0.71,225
2024-11-05T19:00,24.7,97,0.00,0.10,90
2024-11-05T20:00,24.3,100,0.00,1.53,191
2024-11-05T21:00,24.2,99,0.00,0.58,239
2024-11-05T22:00,24.0,99,0.00,0.60,246
2024-11-05T23:00,23.9,99,0.00,0.60,270
2024-11-06T00:00,23.5,100,0.00,0.81,313
2024-11-06T01:00,23.4,100,0.00,1.55,345
2024-11-06T02:00,23.0,100,0.00,0.46,139
2024-11-06T03:00,22.8,100,0.00,0.73,106
2024-11-06T04:00,22.6,100,0.00,0.76,122
2024-11-06T05:00,22.5,100,0.00,0.54,326
2024-11-06T06:00,22.5,99,0.00,0.74,200
2024-11-06T07:00,24.6,98,0.00,1.76,187
2024-11-06T08:00,26.9,86,0.00,1.95,206
2024-11-06T09:00,28.4,78,0.10,1.20,228
2024-11-06T10:00,29.0,75,0.30,1.35,255
2024-11-06T11:00,29.1,74,0.40,0.81,259
2024-11-06T12:00,29.8,72,0.20,0.40,187
2024-11-06T13:00,30.4,71,0.00,0.56,260
2024-11-06T14:00,29.9,73,0.30,1.45,311
2024-11-06T15:00,29.0,72,0.50,1.07,281
2024-11-06T16:00,29.1,72,0.00,0.49,315
2024-11-06T17:00,28.1,75,0.30,0.41,346
2024-11-06T18:00,26.4,90,0.00,0.78,315
2024-11-06T19:00,25.4,94,0.00,0.96,354
2024-11-06T20:00,24.9,98,0.00,0.72,335
2024-11-06T21:00,25.3,94,0.00,1.75,347
2024-11-06T22:00,25.0,96,0.00,0.72,12
2024-11-06T23:00,24.8,98,0.00,0.81,43
2024-11-07T00:00,24.5,97,0.00,1.17,40
2024-11-07T01:00,24.4,97,0.00,1.36,73
2024-11-07T02:00,24.0,99,0.00,1.45,49
2024-11-07T03:00,24.2,99,0.00,1.17,70
2024-11-07T04:00,23.6,100,0.00,1.25,127
2024-11-07T05:00,23.5,100,0.00,0.87,193
2024-11-07T06:00,23.5,100,0.00,0.39,320
2024-11-07T07:00,25.5,96,0.00,1.01,327
2024-11-07T08:00,27.7,83,0.00,0.72,56
2024-11-07T09:00,29.0,77,0.00,1.15,90
2024-11-07T10:00,29.8,73,0.10,1.52,117
2024-11-07T11:00,30.4,70,0.00,1.92,141
2024-11-07T12:00,30.7,68,0.10,1.88,158
2024-11-07T13:00,30.7,68,0.10,1.46,164
2024-11-07T14:00,30.6,68,0.00,1.35,182
2024-11-07T15:00,29.3,72,0.90,0.74,242
2024-11-07T16:00,29.0,73,0.10,0.16,288
2024-11-07T17:00,27.8,80,0.30,0.51,79
2024-11-07T18:00,26.4,91,0.00,0.95,93
2024-11-07T19:00,25.9,94,0.00,1.08,158
2024-11-07T20:00,25.6,95,0.00,0.74,152
2024-11-07T21:00,25.5,97,0.00,0.99,319
2024-11-07T22:00,24.9,99,0.00,0.70,360
2024-11-07T23:00,24.6,100,0.00,0.65,356
2024-11-08T00:00,24.4,100,0.00,1.39,330
2024-11-08T01:00,24.1,100,0.00,1.28,21
2024-11-08T02:00,24.2,98,0.00,1.30,4
2024-11-08T03:00,24.0,99,0.00,1.01,340
2024-11-08T04:00,24.0,99,0.00,0.60,175
2024-11-08T05:00,23.8,99,0.00,1.63,140
2024-11-08T06:00,24.2,100,0.00,1.28,159
2024-11-08T07:00,25.6,95,0.00,0.30,279
2024-11-08T08:00,27.0,88,0.10,0.34,153
2024-11-08T09:00,27.9,85,0.30,0.96,354
2024-11-08T10:00,28.8,82,0.00,1.14,29
2024-11-08T11:00,29.6,76,0.20,0.99,49
2024-11-08T12:00,29.9,75,0.30,1.21,66
2024-11-08T13:00,29.5,78,0.20,1.35,90
2024-11-08T14:00,29.2,81,0.20,0.93,106
2024-11-08T15:00,28.9,83,0.40,0.81,112
2024-11-08T16:00,27.0,85,6.60,1.63,281
2024-11-08T17:00,25.1,90,1.30,1.72,234
2024-11-08T18:00,24.3,96,0.00,0.45,264
2024-11-08T19:00,24.0,100,0.00,0.53,229
2024-11-08T20:00,23.9,100,0.00,1.25,323
2024-11-08T21:00,25.2,99,0.00,0.45,354
2024-11-08T22:00,24.9,100,0.00,0.73,344
2024-11-08T23:00,24.6,99,0.00,1.22,341
2024-11-09T00:00,24.2,98,0.00,1.43,324
2024-11-09T01:00,24.0,97,0.00,1.34,333
2024-11-09T02:00,23.9,97,0.00,1.20,355
2024-11-09T03:00,23.8,97,0.00,1.44,14
2024-11-09T04:00,24.3,96,0.00,1.84,29
2024-11-09T05:00,24.4,97,0.00,2.27,14
2024-11-09T06:00,24.3,99,0.00,2.77,354
2024-11-09T07:00,25.0,94,0.00,3.15,359
2024-11-09T08:00,26.1,90,0.00,2.66,5
2024-11-09T09:00,28.4,81,0.00,3.58,28
2024-11-09T10:00,29.1,80,0.00,3.78,29
2024-11-09T11:00,29.8,76,0.00,4.20,35
2024-11-09T12:00,30.1,74,0.00,4.54,36
2024-11-09T13:00,30.2,74,0.00,3.83,41
2024-11-09T14:00,30.0,75,0.10,3.78,37
2024-11-09T15:00,29.0,79,1.10,3.18,28
2024-11-09T16:00,29.1,78,0.10,2.73,35
2024-11-09T17:00,27.0,87,1.00,2.31,330
2024-11-09T18:00,25.6,95,0.40,2.12,15
2024-11-09T19:00,25.9,91,0.10,2.05,43
2024-11-09T20:00,25.3,93,0.00,2.60,360
2024-11-09T21:00,26.2,90,0.00,1.91,354
2024-11-09T22:00,25.7,92,0.00,2.00,360
2024-11-09T23:00,25.5,93,0.00,2.20,12
2024-11-10T00:00,25.4,94,0.00,3.00,33
2024-11-10T01:00,25.2,94,0.00,2.67,23
2024-11-10T02:00,25.1,94,0.00,3.86,34
2024-11-10T03:00,24.5,95,0.00,2.33,28
2024-11-10T04:00,24.5,95,0.00,2.13,24
2024-11-10T05:00,24.2,96,0.00,1.90,360
2024-11-10T06:00,24.2,96,0.00,2.40,359
2024-11-10T07:00,25.7,91,0.00,2.50,1
2024-11-10T08:00,27.4,86,0.00,2.45,12
2024-11-10T09:00,28.7,82,0.00,3.45,22
2024-11-10T10:00,29.6,79,0.00,3.18,26
2024-11-10T11:00,30.2,77,0.00,2.55,28
2024-11-10T12:00,30.5,78,0.10,1.92,25
2024-11-10T13:00,28.6,83,0.40,1.88,320
2024-11-10T14:00,27.5,86,0.30,2.50,233
2024-11-10T15:00,28.0,82,0.00,1.94,282
2024-11-10T16:00,28.2,80,0.00,1.40,266
2024-11-10T17:00,27.5,86,0.00,1.17,227
2024-11-10T18:00,26.4,90,0.00,1.42,190
2024-11-10T19:00,25.6,94,0.00,1.03,166
2024-11-10T20:00,25.1,96,0.00,0.69,120
2024-11-10T21:00,25.3,97,0.00,1.06,352
2024-11-10T22:00,25.0,97,0.00,2.34,34
2024-11-10T23:00,24.8,97,0.00,0.45,207
2024-11-11T00:00,24.3,99,0.00,0.79,198
2024-11-11T01:00,24.4,97,0.00,1.98,190
2024-11-11T02:00,24.5,97,0.00,1.70,152
2024-11-11T03:00,24.6,99,0.00,1.76,165
2024-11-11T04:00,24.5,99,0.00,1.46,218
2024-11-11T05:00,24.1,100,1.00,1.43,258
2024-11-11T06:00,24.4,98,0.40,2.55,203
2024-11-11T07:00,26.2,92,0.00,2.50,196
2024-11-11T08:00,27.8,87,0.10,2.83,201
2024-11-11T09:00,29.6,75,0.00,3.33,188
2024-11-11T10:00,30.2,72,0.00,3.46,200
2024-11-11T11:00,30.5,70,0.00,3.59,220
2024-11-11T12:00,30.8,69,0.00,3.84,238
2024-11-11T13:00,30.6,70,0.00,4.07,238
2024-11-11T14:00,30.1,71,0.00,4.27,237
2024-11-11T15:00,29.5,74,0.00,4.27,232
2024-11-11T16:00,28.7,77,0.10,3.64,227
2024-11-11T17:00,27.9,81,0.30,2.46,218
2024-11-11T18:00,27.0,85,0.00,2.07,200
2024-11-11T19:00,26.5,88,0.00,1.59,193
2024-11-11T20:00,26.0,90,0.00,1.71,187
2024-11-11T21:00,26.3,89,0.00,1.76,200
2024-11-11T22:00,26.0,91,0.00,1.71,201
2024-11-11T23:00,25.7,93,0.00,1.64,200
2024-11-12T00:00,25.5,94,0.00,1.63,207
2024-11-12T01:00,25.4,94,0.00,1.73,213
2024-11-12T02:00,25.1,94,0.00,1.78,218
2024-11-12T03:00,25.2,93,0.00,1.75,217
2024-11-12T04:00,25.2,93,0.00,1.52,226
2024-11-12T05:00,24.9,94,0.00,1.45,226
2024-11-12T06:00,25.0,94,0.00,1.74,221
2024-11-12T07:00,27.1,88,0.00,1.91,221
2024-11-12T08:00,28.6,78,0.00,2.70,214
2024-11-12T09:00,29.4,76,0.30,2.33,208
2024-11-12T10:00,29.8,75,0.60,2.14,217
2024-11-12T11:00,29.9,73,0.60,1.86,234
2024-11-12T12:00,30.3,74,0.10,2.07,233
2024-11-12T13:00,30.9,73,0.00,2.70,236
2024-11-12T14:00,30.5,71,0.10,3.18,242
2024-11-12T15:00,29.6,73,0.00,1.50,255
2024-11-12T16:00,28.3,77,0.00,1.01,290
2024-11-12T17:00,28.0,83,0.00,0.79,252
2024-11-12T18:00,26.5,89,0.10,1.72,36
2024-11-12T19:00,25.8,93,0.00,2.79,69
2024-11-12T20:00,25.6,93,0.00,2.04,73
2024-11-12T21:00,25.5,96,0.00,0.85,69
2024-11-12T22:00,25.0,98,0.00,0.51,151
2024-11-12T23:00,24.7,99,0.00,0.54,214
2024-11-13T00:00,24.3,100,0.00,0.51,241
2024-11-13T01:00,24.2,100,0.00,0.40,277
2024-11-13T02:00,23.9,100,0.00,0.32,309
2024-11-13T03:00,23.5,100,0.00,0.18,326
2024-11-13T04:00,23.3,100,0.00,0.11,297
2024-11-13T05:00,23.1,100,0.00,0.46,257
2024-11-13T06:00,23.2,100,0.00,0.61,235
2024-11-13T07:00,25.3,97,0.00,0.57,232
2024-11-13T08:00,27.5,88,0.00,0.34,153
2024-11-13T09:00,28.9,81,0.00,0.64,129
2024-11-13T10:00,30.0,76,0.10,0.16,72
2024-11-13T11:00,30.5,74,0.10,0.16,198
2024-11-13T12:00,31.0,74,0.10,0.60,175
2024-11-13T13:00,30.4,77,0.20,1.32,233
2024-11-13T14:00,26.9,88,4.60,2.33,315
2024-11-13T15:00,27.5,84,0.10,0.21,166
2024-11-13T16:00,27.7,84,0.00,0.60,85
2024-11-13T17:00,26.9,89,0.00,1.00,90
2024-11-13T18:00,25.9,94,0.00,1.35,121
2024-11-13T19:00,25.3,96,0.00,0.90,146
2024-11-13T20:00,25.0,96,0.00,0.40,150
2024-11-13T21:00,25.5,96,0.00,0.93,106
2024-11-13T22:00,25.1,97,0.00,0.97,145
2024-11-13T23:00,24.9,98,0.00,0.97,125
2024-11-14T00:00,24.6,98,0.00,0.65,67
2024-11-14T01:00,24.3,99,0.00,0.92,158
2024-11-14T02:00,24.0,100,0.00,1.13,131
2024-11-14T03:00,23.8,100,0.00,0.56,100
2024-11-14T04:00,23.6,100,0.00,0.61,261
2024-11-14T05:00,23.4,100,0.00,0.95,273
2024-11-14T06:00,23.4,100,0.00,0.78,315
2024-11-14T07:00,25.2,98,0.00,0.81,259
2024-11-14T08:00,27.6,88,0.00,1.01,123
2024-11-14T09:00,29.5,75,0.10,1.42,132
2024-11-14T10:00,30.5,70,0.10,1.73,136
2024-11-14T11:00,31.0,67,0.10,1.35,138
2024-11-14T12:00,31.2,66,0.10,0.90,146
2024-11-14T13:00,31.4,64,0.10,0.58,121
2024-11-14T14:00,31.5,63,0.10,0.11,117
2024-11-14T15:00,31.2,63,0.10,0.56,207
2024-11-14T16:00,30.2,70,0.00,1.45,207
2024-11-14T17:00,28.8,83,0.00,0.85,208
2024-11-14T18:00,27.1,89,0.00,1.21,218
2024-11-14T19:00,26.4,91,0.00,1.28,219
2024-11-14T20:00,25.8,94,0.00,0.82,218
2024-11-14T21:00,26.0,95,0.00,0.86,173
2024-11-14T22:00,25.9,94,0.00,0.21,315
2024-11-14T23:00,25.4,96,0.00,0.74,20
2024-11-15T00:00,24.9,99,0.00,1.90,346
2024-11-15T01:00,24.6,99,0.00,2.01,325
2024-11-15T02:00,24.5,99,0.00,2.23,351
2024-11-15T03:00,24.5,97,0.00,1.97,351
2024-11-15T04:00,24.5,97,0.00,1.41,6
2024-11-15T05:00,24.5,97,0.00,1.95,359
2024-11-15T06:00,24.5,98,0.00,2.06,356
2024-11-15T07:00,26.1,93,0.00,2.41,355
2024-11-15T08:00,27.9,85,0.00,3.47,27
2024-11-15T09:00,28.9,79,0.10,3.75,31
2024-11-15T10:00,29.7,75,0.00,3.83,40
2024-11-15T11:00,30.3,72,0.00,4.01,39
2024-11-15T12:00,30.6,70,0.00,3.89,44
2024-11-15T13:00,30.8,68,0.00,3.68,43
2024-11-15T14:00,30.6,68,0.00,3.59,35
2024-11-15T15:00,30.4,67,0.00,3.50,47
2024-11-15T16:00,29.9,71,0.00,3.43,31
2024-11-15T17:00,28.6,80,0.00,1.45,27
2024-11-15T18:00,27.2,85,0.00,1.15,18
2024-11-15T19:00,26.5,87,0.00,1.41,8
2024-11-15T20:00,26.4,89,0.00,2.32,37
2024-11-15T21:00,26.9,86,0.00,2.76,5
2024-11-15T22:00,25.9,93,0.00,1.36,6
2024-11-15T23:00,25.4,95,0.00,1.74,41
2024-11-16T00:00,25.1,97,0.00,1.07,37
2024-11-16T01:00,24.8,96,0.00,1.10,330
2024-11-16T02:00,24.5,96,0.00,1.98,34
2024-11-16T03:00,24.8,95,0.00,1.63,47
2024-11-16T04:00,24.6,97,0.00,1.99,39
2024-11-16T05:00,24.8,96,0.00,1.79,18
2024-11-16T06:00,24.6,97,0.00,1.92,9
2024-11-16T07:00,25.9,90,0.00,2.75,2
2024-11-16T08:00,26.9,86,0.00,2.43,8
2024-11-16T09:00,28.4,81,0.00,2.37,28
2024-11-16T10:00,29.4,77,0.10,2.29,32
2024-11-16T11:00,30.3,76,0.10,1.72,17
2024-11-16T12:00,30.3,73,0.20,2.28,334
2024-11-16T13:00,29.5,76,1.10,2.30,294
2024-11-16T14:00,29.6,73,0.10,1.91,264
2024-11-16T15:00,29.5,75,0.10,1.54,234
2024-11-16T16:00,28.9,77,0.40,1.05,175
2024-11-16T17:00,27.1,88,0.10,2.10,91
2024-11-16T18:00,26.1,93,0.00,1.03,129
2024-11-16T19:00,25.5,96,0.00,0.81,158
2024-11-16T20:00,25.1,98,0.00,1.13,135
2024-11-16T21:00,25.9,94,0.00,1.75,167
2024-11-16T22:00,25.8,95,0.00,1.60,160
2024-11-16T23:00,25.4,96,0.00,0.86,144
2024-11-17T00:00,25.0,99,0.00,1.04,125
2024-11-17T01:00,25.0,99,0.00,1.73,134
2024-11-17T02:00,25.1,98,0.00,1.73,158
2024-11-17T03:00,25.1,98,0.00,2.11,185
2024-11-17T04:00,25.3,98,0.00,2.13,171
2024-11-17T05:00,25.2,96,0.00,1.95,203
2024-11-17T06:00,25.1,94,0.00,2.76,225
2024-11-17T07:00,26.5,90,0.00,2.30,204
2024-11-17T08:00,28.4,81,0.00,3.58,221
2024-11-17T09:00,29.9,74,0.00,3.26,229
2024-11-17T10:00,30.5,69,0.10,3.24,214
2024-11-17T11:00,30.9,67,0.10,3.48,220
2024-11-17T12:00,30.8,68,0.00,3.34,212
2024-11-17T13:00,30.9,66,0.10,3.71,224
2024-11-17T14:00,30.3,71,0.10,3.90,229
2024-11-17T15:00,29.9,73,0.00,3.57,223
2024-11-17T16:00,29.2,75,0.00,3.11,224
2024-11-17T17:00,28.4,81,0.00,1.61,244
2024-11-17T18:00,27.1,86,0.00,1.37,213
2024-11-17T19:00,26.5,89,0.00,1.50,201
2024-11-17T20:00,26.1,91,0.00,1.10,223
2024-11-17T21:00,26.1,91,0.00,1.11,216
2024-11-17T22:00,25.5,94,0.00,0.68,253
2024-11-17T23:00,25.2,95,0.00,0.43,201
2024-11-18T00:00,24.8,97,0.00,0.36,236
2024-11-18T01:00,24.4,99,0.00,0.75,233
2024-11-18T02:00,24.0,100,0.00,1.23,111
2024-11-18T03:00,24.2,100,0.00,1.21,97
2024-11-18T04:00,24.2,100,0.00,2.15,3
2024-11-18T05:00,24.1,100,0.00,2.70,357
2024-11-18T06:00,23.8,95,0.00,2.76,348
2024-11-18T07:00,24.9,92,0.00,2.82,354
2024-11-18T08:00,26.5,89,0.00,2.57,7
2024-11-18T09:00,29.1,76,0.00,3.34,17
2024-11-18T10:00,30.2,71,0.00,3.70,38
2024-11-18T11:00,30.8,68,0.00,4.40,39
2024-11-18T12:00,31.0,67,0.10,4.72,34
2024-11-18T13:00,30.5,70,0.60,5.32,27
2024-11-18T14:00,30.5,71,0.00,5.33,24
2024-11-18T15:00,30.0,72,0.00,5.72,27
2024-11-18T16:00,29.2,75,0.00,5.10,27
2024-11-18T17:00,28.5,78,0.00,4.12,24
2024-11-18T18:00,28.0,81,0.00,4.45,27
2024-11-18T19:00,27.8,84,0.00,4.74,29
2024-11-18T20:00,27.7,85,0.00,5.06,30
2024-11-18T21:00,27.5,81,0.00,4.54,28
2024-11-18T22:00,27.0,83,0.00,4.18,25
2024-11-18T23:00,26.6,83,0.00,4.32,25
2024-11-19T00:00,26.5,86,0.00,5.29,22
2024-11-19T01:00,26.5,87,0.00,5.00,23
2024-11-19T02:00,26.8,83,0.00,5.25,37
2024-11-19T03:00,26.6,83,0.00,5.28,33
2024-11-19T04:00,26.5,84,0.00,5.12,32
2024-11-19T05:00,26.5,85,0.00,5.08,32
2024-11-19T06:00,26.5,85,0.00,5.37,34
2024-11-19T07:00,27.3,83,0.00,6.03,40
2024-11-19T08:00,27.9,81,0.00,6.47,43
2024-11-19T09:00,29.5,72,0.00,6.54,43
2024-11-19T10:00,30.1,70,0.10,7.00,47
2024-11-19T11:00,30.5,67,0.00,7.32,43
2024-11-19T12:00,30.5,69,0.30,7.28,40
2024-11-19T13:00,30.3,70,0.00,6.93,35
2024-11-19T14:00,30.1,71,0.00,6.96,32
2024-11-19T15:00,29.6,74,0.00,6.69,35
2024-11-19T16:00,28.9,77,0.00,6.02,32
2024-11-19T17:00,28.0,79,0.00,5.75,29
2024-11-19T18:00,27.4,83,0.00,5.18,22
2024-11-19T19:00,26.2,88,0.00,5.02,15
2024-11-19T20:00,25.1,92,0.00,4.74,8
2024-11-19T21:00,26.1,87,0.00,4.66,12
2024-11-19T22:00,25.2,90,0.00,4.02,5
2024-11-19T23:00,25.0,91,0.00,4.12,10
2024-11-20T00:00,24.8,92,0.10,4.75,8
2024-11-20T01:00,24.7,92,0.00,4.55,9
2024-11-20T02:00,24.8,92,0.00,4.45,12
2024-11-20T03:00,25.0,92,0.00,4.49,17
2024-11-20T04:00,25.0,92,0.00,4.31,15
2024-11-20T05:00,25.0,92,0.00,4.64,14
2024-11-20T06:00,25.0,93,0.00,4.98,18
2024-11-20T07:00,26.0,89,0.00,5.44,24
2024-11-20T08:00,27.6,80,0.00,6.34,32
2024-11-20T09:00,29.1,73,0.00,6.39,37
2024-11-20T10:00,29.9,69,0.00,7.06,41
2024-11-20T11:00,30.3,67,0.00,7.39,39
2024-11-20T12:00,30.4,67,0.00,7.41,36
2024-11-20T13:00,30.5,65,0.00,7.21,35
2024-11-20T14:00,30.5,62,0.00,6.62,33
2024-11-20T15:00,29.9,65,0.00,6.16,32
2024-11-20T16:00,29.1,70,0.00,5.99,32
2024-11-20T17:00,28.2,74,0.00,5.28,29
2024-11-20T18:00,27.8,76,0.00,4.96,31
2024-11-20T19:00,27.6,76,0.00,4.84,31
2024-11-20T20:00,27.0,79,0.00,4.41,28
2024-11-20T21:00,26.6,82,0.00,4.50,15
2024-11-20T22:00,25.5,87,0.10,3.89,8
2024-11-20T23:00,24.8,91,0.00,4.66,4
2024-11-21T00:00,23.7,92,0.10,4.35,359
2024-11-21T01:00,23.5,94,0.00,4.26,357
2024-11-21T02:00,23.7,93,0.00,4.25,3
2024-11-21T03:00,24.0,92,0.00,4.58,11
2024-11-21T04:00,23.9,93,0.00,4.53,6
2024-11-21T05:00,24.0,93,0.00,4.70,12
2024-11-21T06:00,24.2,94,0.00,4.76,17
2024-11-21T07:00,25.8,87,0.00,5.69,24
2024-11-21T08:00,27.3,80,0.00,6.73,33
2024-11-21T09:00,28.8,74,0.00,6.64,37
2024-11-21T10:00,29.8,70,0.00,6.88,40
2024-11-21T11:00,30.2,68,0.00,6.73,41
2024-11-21T12:00,30.5,67,0.00,6.65,39
2024-11-21T13:00,30.5,67,0.00,6.39,37
2024-11-21T14:00,30.3,68,0.00,6.45,34
2024-11-21T15:00,29.7,72,0.00,6.25,33
2024-11-21T16:00,29.0,75,0.00,6.37,34
2024-11-21T17:00,28.2,79,0.00,5.69,32
2024-11-21T18:00,27.7,80,0.00,5.96,33
2024-11-21T19:00,26.9,84,0.00,5.95,26
2024-11-21T20:00,26.1,87,0.00,5.61,19
2024-11-21T21:00,26.5,84,0.00,5.15,18
2024-11-21T22:00,25.9,88,0.00,4.90,14
2024-11-21T23:00,25.5,89,0.00,4.76,12
2024-11-22T00:00,25.3,91,0.00,4.71,9
2024-11-22T01:00,24.7,91,0.00,4.70,2
2024-11-22T02:00,24.1,91,0.00,4.56,4
2024-11-22T03:00,24.2,92,0.00,4.69,7
2024-11-22T04:00,24.4,93,0.00,4.69,7
2024-11-22T05:00,24.5,94,0.00,4.51,13
2024-11-22T06:00,24.2,95,0.00,4.70,9
2024-11-22T07:00,25.9,88,0.00,4.84,20
2024-11-22T08:00,27.7,80,0.00,6.34,32
2024-11-22T09:00,29.5,69,0.00,6.19,36
2024-11-22T10:00,30.4,65,0.00,6.24,35
2024-11-22T11:00,30.3,66,0.40,6.75,40
2024-11-22T12:00,29.3,76,1.00,7.20,33
2024-11-22T13:00,29.8,73,0.10,7.05,32
2024-11-22T14:00,29.2,75,0.00,6.52,30
2024-11-22T15:00,29.0,77,0.00,6.16,32
2024-11-22T16:00,28.2,80,0.00,6.29,32
2024-11-22T17:00,27.5,83,0.00,5.48,27
2024-11-22T18:00,27.0,85,0.00,5.70,25
2024-11-22T19:00,26.7,85,0.00,5.24,24
2024-11-22T20:00,26.5,86,0.00,5.32,27
2024-11-22T21:00,27.2,81,0.00,5.28,27
2024-11-22T22:00,26.9,84,0.00,5.20,30
2024-11-22T23:00,26.4,86,0.00,5.71,35
2024-11-23T00:00,26.0,89,0.00,5.19,36
2024-11-23T01:00,25.9,89,0.00,5.25,27
2024-11-23T02:00,25.4,91,0.00,5.19,25
2024-11-23T03:00,25.2,93,0.00,4.90,20
2024-11-23T04:00,25.0,93,0.00,4.75,12
2024-11-23T05:00,24.4,95,0.00,4.38,7
2024-11-23T06:00,24.4,95,0.00,4.42,10
2024-11-23T07:00,26.4,87,0.00,4.67,13
2024-11-23T08:00,28.2,78,0.00,6.32,30
2024-11-23T09:00,29.5,71,0.00,6.16,38
2024-11-23T10:00,30.2,67,0.00,6.40,39
2024-11-23T11:00,30.7,65,0.00,6.76,38
2024-11-23T12:00,30.9,63,0.00,7.11,39
2024-11-23T13:00,30.9,63,0.00,7.23,41
2024-11-23T14:00,30.6,65,0.00,7.01,38
2024-11-23T15:00,30.0,67,0.00,6.76,38
2024-11-23T16:00,29.2,71,0.00,6.05,36
2024-11-23T17:00,28.2,78,0.00,5.24,33
2024-11-23T18:00,27.9,80,0.00,4.66,35
2024-11-23T19:00,27.9,77,0.00,4.65,40
2024-11-23T20:00,27.8,77,0.00,4.39,41
2024-11-23T21:00,27.4,73,0.00,4.29,15
2024-11-23T22:00,26.7,80,0.00,4.35,22
2024-11-23T23:00,25.9,88,0.20,4.98,31
2024-11-24T00:00,26.0,88,0.10,5.34,27
2024-11-24T01:00,25.9,90,0.00,5.73,29
2024-11-24T02:00,25.7,90,0.00,5.49,30
2024-11-24T03:00,25.8,89,0.00,5.39,31
2024-11-24T04:00,25.5,90,0.00,5.12,27
2024-11-24T05:00,25.3,90,0.00,5.35,30
2024-11-24T06:00,25.2,91,0.00,5.85,35
2024-11-24T07:00,26.1,87,0.10,6.53,40
2024-11-24T08:00,27.3,80,0.10,7.20,41
2024-11-24T09:00,29.0,71,0.10,8.17,44
2024-11-24T10:00,29.9,68,0.00,8.38,46
2024-11-24T11:00,30.1,67,0.00,8.50,42
2024-11-24T12:00,30.4,67,0.00,8.23,41
2024-11-24T13:00,30.5,66,0.00,7.49,40
2024-11-24T14:00,30.5,65,0.00,7.41,38
2024-11-24T15:00,30.0,66,0.00,7.30,38
2024-11-24T16:00,29.4,68,0.00,6.82,39
2024-11-24T17:00,28.5,72,0.00,6.29,40
2024-11-24T18:00,28.2,74,0.00,5.76,39
2024-11-24T19:00,28.1,76,0.00,6.04,39
2024-11-24T20:00,28.2,74,0.00,5.67,41
2024-11-24T21:00,28.4,70,0.00,5.72,40
2024-11-24T22:00,28.3,69,0.00,5.62,39
2024-11-24T23:00,28.0,70,0.00,5.23,38
2024-11-25T00:00,27.5,73,0.00,5.01,40
2024-11-25T01:00,27.2,76,0.00,4.85,41
2024-11-25T02:00,26.8,78,0.00,4.63,35
2024-11-25T03:00,26.4,81,0.00,4.72,28
2024-11-25T04:00,26.0,84,0.00,5.05,27
2024-11-25T05:00,25.6,88,0.00,5.66,26
2024-11-25T06:00,25.5,90,0.00,5.82,29
2024-11-25T07:00,26.8,85,0.00,6.24,32
2024-11-25T08:00,28.4,76,0.00,7.41,41
2024-11-25T09:00,29.2,71,0.00,7.76,42
2024-11-25T10:00,30.0,66,0.00,8.50,41
2024-11-25T11:00,30.5,64,0.00,8.33,41
2024-11-25T12:00,30.5,64,0.00,8.31,40
2024-11-25T13:00,30.6,62,0.10,8.08,41
2024-11-25T14:00,30.4,66,0.10,7.63,40
2024-11-25T15:00,29.9,69,0.00,7.49,40
2024-11-25T16:00,28.8,75,0.00,6.39,35
2024-11-25T17:00,28.3,75,0.00,5.85,37
2024-11-25T18:00,27.8,77,0.00,6.10,33
2024-11-25T19:00,27.2,80,0.00,6.66,34
2024-11-25T20:00,26.4,84,0.00,6.03,30
2024-11-25T21:00,26.6,84,0.00,5.35,25
2024-11-25T22:00,26.1,86,0.00,4.75,20
2024-11-25T23:00,26.0,87,0.00,5.17,23
2024-11-26T00:00,25.9,88,0.00,5.35,25
2024-11-26T01:00,25.6,90,0.00,5.19,25
2024-11-26T02:00,25.5,90,0.00,5.28,20
2024-11-26T03:00,25.1,92,0.00,5.05,20
2024-11-26T04:00,25.0,93,0.00,4.98,22
2024-11-26T05:00,24.9,93,0.00,4.99,24
2024-11-26T06:00,24.9,93,0.10,5.10,21
2024-11-26T07:00,26.2,88,0.00,5.32,27
2024-11-26T08:00,27.6,81,0.00,6.67,34
2024-11-26T09:00,29.6,72,0.00,6.03,35
2024-11-26T10:00,30.5,67,0.00,6.49,34
2024-11-26T11:00,31.0,65,0.00,6.64,37
2024-11-26T12:00,31.0,65,0.00,6.70,34
2024-11-26T13:00,31.0,65,0.00,6.53,32
2024-11-26T14:00,30.6,68,0.00,6.73,36
2024-11-26T15:00,29.4,74,0.00,6.48,31
2024-11-26T16:00,28.8,76,0.00,5.82,30
2024-11-26T17:00,28.0,81,0.00,5.51,31
2024-11-26T18:00,27.6,80,0.00,5.66,26
